=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 15:14:10 =~=~=~=~=~=~=~=~=~=~=~=
2329, 0.78, 2278, 23.00, 0.05, 0.02, STANDBY, NONE
50286, 0.39, 23.00, 0.030.Millis, Current, Temp., Voltage, Press., State, Alarm
12448, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12459, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
12469, 0.00, 23.00, 0.13, 0.01, STANDBY, NONE
12479, 0.78, 23.00, 0.10, 0.02, STANDBY, NONE
12489, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
12499, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
12509, 0.39, 24.00, 0.26, 0.01, STANDBY, NONE
12519, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12529, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
12539, 0.39, 24.00, 0.18, 0.02, STANDBY, NONE
12549, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
12559, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
12569, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
12579, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
12589, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12599, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
12609, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
12619, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12630, 0.78, 24.00, 0.18, 0.01, STANDBY, NONE
12640, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
12650, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12660, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
12670, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
12680, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12690, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
12700, 0.78, 23.00, 0.08, 0.02, STANDBY, NONE
12710, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
12720, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12730, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12740, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
12750, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12760, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
12770, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12780, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12790, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
12800, 0.78, 24.00, 0.10, 0.00, STANDBY, NONE
12810, 0.39, 24.00, 0.23, 0.01, STANDBY, NONE
12820, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12830, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12840, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
12850, 0.00, 23.00, 0.16, 0.00, STANDBY, NONE
12860, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
12870, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
12880, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
12890, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12900, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
12910, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12920, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
12930, 0.39, 24.00, 0.26, 0.01, STANDBY, NONE
12940, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
12950, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
12960, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
12971, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
12981, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
12991, 0.00, 23.00, 0.16, 0.00, STANDBY, NONE
13001, 0.78, 23.00, 0.10, 0.00, STANDBY, NONE
13011, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13021, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
13031, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13041, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
13051, 0.39, 23.00, 0.16, 0.00, STANDBY, NONE
13061, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
13071, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
13081, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13091, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13101, 0.78, 23.00, 0.16, 0.01, STANDBY, NONE
13111, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13121, 0.00, 23.00, 0.16, 0.01, STANDBY, NONE
13131, 0.39, 23.00, 0.05, 0.00, STANDBY, NONE
13142, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
13152, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
13162, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13172, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
13182, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
13192, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13202, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13212, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
13222, 0.78, 23.00, 0.16, 0.01, STANDBY, NONE
13232, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13242, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
13252, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
13262, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
13272, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
13282, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13292, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
13302, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
13312, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13322, 0.39, 24.00, 0.10, 0.00, STANDBY, NONE
13332, 0.39, 23.00, 0.08, 0.00, STANDBY, NONE
13342, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
13352, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
13362, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
13372, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13382, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
13392, 0.00, 23.00, 0.16, 0.01, STANDBY, NONE
13402, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13412, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13422, 0.39, 23.00, 0.05, 0.01, STANDBY, NONE
13432, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13442, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13452, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
13462, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13472, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
13483, 0.39, 24.00, 0.13, 0.02, STANDBY, NONE
13493, 0.78, 23.00, 0.21, 0.02, STANDBY, NONE
13503, 0.78, 23.00, 0.18, 0.01, STANDBY, NONE
13513, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13523, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13533, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13543, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13553, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
13563, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
13573, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13583, 0.78, 23.00, 0.16, 0.01, STANDBY, NONE
13593, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13603, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
13613, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
13623, 0.78, 24.00, 0.13, 0.01, STANDBY, NONE
13633, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
13643, 0.78, 23.00, 0.16, 0.02, STANDBY, NONE
13654, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
13664, 0.00, 24.00, 0.21, 0.02, STANDBY, NONE
13674, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
13684, 0.39, 24.00, 0.26, 0.02, STANDBY, NONE
13694, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
13704, 0.39, 24.00, 0.26, 0.01, STANDBY, NONE
13714, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
13724, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
13734, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13744, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13754, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
13764, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
13774, 0.00, 24.00, 0.23, 0.01, STANDBY, NONE
13784, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
13794, 0.39, 23.00, 0.10, 0.00, STANDBY, NONE
13804, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
13814, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
13824, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
13834, 0.39, 23.00, 0.21, 0.00, STANDBY, NONE
13844, 0.39, 23.00, 0.21, 0.00, STANDBY, NONE
13854, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
13864, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
13874, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
13884, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
13894, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13904, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
13914, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
13924, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
13934, 0.00, 23.00, 0.16, 0.01, STANDBY, NONE
13944, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
13954, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
13964, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
13974, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
13984, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
13995, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14005, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14015, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
14025, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14035, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14045, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14055, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14065, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
14075, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14085, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14095, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14105, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14115, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14125, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
14135, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
14145, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
14155, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14166, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14176, 0.78, 24.00, 0.05, 0.01, STANDBY, NONE
14186, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14196, 0.39, 24.00, 0.16, 0.00, STANDBY, NONE
14206, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14216, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14226, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14236, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14246, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
14256, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14266, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
14276, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
14286, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14296, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14306, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14316, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14326, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
14336, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
14346, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14356, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14366, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14376, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14386, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14396, 0.39, 24.00, 0.18, 0.02, STANDBY, NONE
14406, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
14416, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14426, 0.39, 24.00, 0.16, 0.00, STANDBY, NONE
14436, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
14446, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
14456, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14466, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14476, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14486, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14496, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
14507, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
14517, 0.78, 24.00, 0.23, 0.01, STANDBY, NONE
14527, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14537, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14547, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14557, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14567, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
14577, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
14587, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14597, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
14607, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14617, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
14627, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14637, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14647, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14657, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
14667, 0.39, 24.00, 0.26, 0.02, STANDBY, NONE
14678, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
14688, 0.00, 23.00, 0.16, 0.01, STANDBY, NONE
14698, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14708, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
14718, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14728, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14738, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
14748, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14758, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
14768, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14778, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14788, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14798, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14808, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14818, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
14828, 0.39, 24.00, 0.28, 0.01, STANDBY, NONE
14838, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14848, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
14858, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
14868, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14878, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14888, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14898, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
14908, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
14918, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
14928, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
14938, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
14948, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
14958, 0.78, 24.00, 0.16, 0.02, STANDBY, NONE
14968, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
14978, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
14988, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
14998, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
15008, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
15019, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15029, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
15039, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
15049, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
15059, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
15069, 0.78, 23.00, 0.08, 0.02, STANDBY, NONE
15079, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
15089, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15099, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
15109, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15119, 0.39, 24.00, 0.10, 0.02, STANDBY, NONE
15129, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
15139, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
15149, 0.78, 24.00, 0.26, 0.02, STANDBY, NONE
15159, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
15169, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15179, 0.39, 23.00, 0.08, 0.02, STANDBY, NONE
15190, 0.39, 24.00, 0.26, 0.01, STANDBY, NONE
15200, 0.78, 24.00, 0.18, 0.01, STANDBY, NONE
15210, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
15220, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15230, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
15240, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15250, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
15260, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
15270, 0.00, 23.00, 0.18, 0.01, STANDBY, NONE
15280, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
15290, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
15300, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
15310, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
15320, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15330, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
15340, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15350, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15360, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
15370, 0.39, 24.00, 0.26, 0.01, STANDBY, NONE
15380, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15390, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
15400, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
15410, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15420, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15430, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15440, 0.39, 23.00, 0.18, 0.02, STANDBY, NONE
15450, 0.39, 24.00, 0.10, 0.02, STANDBY, NONE
15460, 0.78, 24.00, 0.18, 0.01, STANDBY, NONE
15470, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15480, 0.78, 23.00, 0.18, 0.01, STANDBY, NONE
15490, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15500, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15510, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15520, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15531, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15541, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15551, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15561, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
15571, 0.78, 24.00, 0.21, 0.01, STANDBY, NONE
15581, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
15591, 0.39, 24.00, 0.18, 0.00, STANDBY, NONE
15601, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
15611, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15621, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
15631, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15641, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15651, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
15661, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15671, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
15681, 0.78, 24.00, 0.10, 0.01, STANDBY, NONE
15691, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15702, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15712, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15722, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
15732, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15742, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
15752, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15762, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
15772, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15782, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15792, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15802, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15812, 0.00, 23.00, 0.16, 0.01, STANDBY, NONE
15822, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15832, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15842, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15852, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
15862, 0.78, 24.00, 0.16, 0.01, STANDBY, NONE
15872, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15882, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
15892, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
15902, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15912, 0.39, 23.00, 0.21, 0.02, STANDBY, NONE
15922, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
15932, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
15942, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
15952, 0.39, 23.00, 0.16, 0.01, STANDBY, NONE
15962, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
15972, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
15982, 0.78, 23.00, 0.16, 0.01, STANDBY, NONE
15992, 0.78, 23.00, 0.13, 0.02, STANDBY, NONE
16002, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16012, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16022, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
16032, 0.78, 23.00, 0.08, 0.01, STANDBY, NONE
16043, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
16053, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
16063, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
16073, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
16083, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
16093, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
16103, 0.39, 23.00, 0.08, 0.01, STANDBY, NONE
16113, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
16123, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16133, 0.39, 23.00, 0.18, 0.01, STANDBY, NONE
16143, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16153, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16163, 0.39, 23.00, 0.10, 0.00, STANDBY, NONE
16173, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
16183, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
16193, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16203, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
16214, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16224, 0.39, 24.00, 0.18, 0.02, STANDBY, NONE
16234, 0.39, 23.00, 0.10, 0.02, STANDBY, NONE
16244, 0.78, 23.00, 0.21, 0.02, STANDBY, NONE
16254, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
16264, 0.39, 23.00, 0.18, 0.02, STANDBY, NONE
16274, 0.78, 23.00, 0.21, 0.01, STANDBY, NONE
16284, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
16294, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
16304, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16314, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
16324, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16334, 0.78, 23.00, 0.16, 0.01, STANDBY, NONE
16344, 0.78, 23.00, 0.10, 0.01, STANDBY, NONE
16354, 0.78, 24.00, 0.18, 0.01, STANDBY, NONE
16364, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16374, 0.39, 23.00, 0.13, 0.00, STANDBY, NONE
16384, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16394, 0.78, 23.00, 0.13, 0.01, STANDBY, NONE
16404, 0.39, 24.00, 0.21, 0.01, STANDBY, NONE
16414, 0.39, 23.00, 0.18, 0.02, STANDBY, NONE
16424, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
16434, 0.39, 23.00, 0.21, 0.02, STANDBY, NONE
16444, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
16454, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16464, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16474, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16484, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
16494, 0.39, 24.00, 0.16, 0.02, STANDBY, NONE
16504, 0.39, 23.00, 0.13, 0.02, STANDBY, NONE
16514, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
16524, 0.00, 23.00, 0.21, 0.01, STANDBY, NONE
16534, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
16544, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16555, 0.39, 23.00, 0.10, 0.01, STANDBY, NONE
16565, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
16575, 0.39, 24.00, 0.13, 0.01, STANDBY, NONE
16585, 0.39, 24.00, 0.16, 0.01, STANDBY, NONE
16595, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
16605, 0.78, 24.00, 0.18, 0.01, STANDBY, NONE
16615, 0.39, 23.00, 0.13, 0.01, STANDBY, NONE
16625, 0.39, 24.00, 0.10, 0.01, STANDBY, NONE
16635, 0.39, 23.00, 0.21, 0.01, STANDBY, NONE
16645, 0.39, 24.00, 0.18, 0.01, STANDBY, NONE
