=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.25 10:00:56 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Volt0 0.39A. HFCC is: 0ms. Int'vl is: 11ms. 10934, 0.39, 21.00, 0.26, 0.00, STANDBY, TANDBY, NONE
checkAlarms() measures current at: 1.56A. HFCC is: 0ms. Int'vl is: 10ms. 15468, 1.56, 21.00, 0.28, 0.03, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15478, 1.95, 21.00, 0.18, 0.00, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15488, 2.34, 22.00, 0.00, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 11ms. 15498, 1.95, 20.00, 0.23, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15508, 1.95, 22.00, 0.03, 0.06, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15518, 1.95, 22.00, 0.26, 0.09, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15528, 1.56, 21.00, 0.31, 0.09, STARTUP, NONE
checkAlarms() measures current at: 2.34A. HFCC is: 0ms. Int'vl is: 11ms. 15539, 1.95, 21.00, 0.18, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15549, 1.95, 20.00, 0.23, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15559, 1.95, 21.00, 0.34, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15569, 1.95, 20.00, 0.83, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 11ms. 15580, 1.95, 22.00, 2.02, 0.09, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15590, 1.56, 21.00, 3.29, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15600, 1.56, 20.00, 4.58, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15610, 1.56, 21.00, 5.93, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 9ms. 15621, 1.95, 22.00, 6.83, 0.19, STARTUP, NONE
checkAlarms() measures current at: 1.56A. HFCC is: 0ms. Int'vl is: 11ms. 15631, 1.95, 20.00, 7.76, 0.12, STARTUP, NONE
checkAlarms() measures current at: 1.95A. HFCC is: 0ms. Int'vl is: 10ms. 15641, 2.34, 20.00, 8.64, 0.19, RUN, NONE
checkAlarms() measures current at: 2.73A. HFCC is: 0ms. Int'vl is: 10ms. Press measured <0.16barg. Before incrementing, LFCPD = 0
After incrementing, LFCPD = 10
Press = 0.00barg, LFCPD = 10
15663, 23.05, 21.00, 5.46, 0.69, RUN, NONE
checkAlarms() measures current at: 22.66A. HFCC is: 0ms. Int'vl is: 21ms. Press measured <0.16barg. Before incrementing, LFCPD = 10
After incrementing, LFCPD = 31
Press = 0.09barg, LFCPD = 31
15683, 23.44, 21.00, 5.82, 0.59, RUN, NONE
checkAlarms() measures current at: 23.44A. HFCC is: 0ms. Int'vl is: 20ms. 15693, 23.83, 21.00, 5.80, 0.44, RUN, NONE
checkAlarms() measures current at: 24.22A. HFCC is: 0ms. Int'vl is: 10ms. 15703, 24.61, 20.00, 6.08, 0.50, RUN, NONE
checkAlarms() measures current at: 25.00A. HFCC is: 0ms. Int'vl is: 11ms. 15713, 25.78, 22.00, 6.11, 0.12, RUN, NONE
checkAlarms() measures current at: 25.39A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 25.78A. HFCC is: 0ms. Int'vl is: 5ms. Press measured <0.16barg. Before incrementing, LFCPD = 31
After incrementing, LFCPD = 36
Press = 0.12barg, LFCPD = 36
15739, 26.95, 22.00, 6.60, 0.16, RUN, NONE
checkAlarms() measures current at: 29.30A. HFCC is: 0ms. Int'vl is: 20ms. 15750, 30.08, 21.00, 6.70, 0.47, RUN, NONE
checkAlarms() measures current at: 28.12A. HFCC is: 0ms. Int'vl is: 11ms. 15760, 30.08, 21.00, 7.01, 0.16, RUN, NONE
checkAlarms() measures current at: 30.47A. HFCC is: 0ms. Int'vl is: 10ms. 15770, 30.47, 21.00, 7.14, 0.25, RUN, NONE
checkAlarms() measures current at: 28.91A. HFCC is: 0ms. Int'vl is: 10ms. 15779, 29.30, 21.00, 7.30, 0.25, RUN, NONE
checkAlarms() measures current at: 31.25A. HFCC is: 0ms. Int'vl is: 10ms. 15790, 30.08, 20.00, 7.32, 0.28, RUN, NONE
checkAlarms() measures current at: 30.86A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 30.08A. HFCC is: 0ms. Int'vl is: 5ms. 15806, 30.47, 22.00, 7.43, 0.09, RUN, NONE
checkAlarms() measures current at: 32.42A. HFCC is: 0ms. Int'vl is: 11ms. Press measured <0.16barg. Before incrementing, LFCPD = 36
After incrementing, LFCPD = 47
Press = 0.03barg, LFCPD = 47
15826, 30.86, 21.00, 7.79, 0.22, RUN, NONE
checkAlarms() measures current at: 31.25A. HFCC is: 0ms. Int'vl is: 19ms. 15837, 31.25, 21.00, 7.66, 0.28, RUN, NONE
checkAlarms() measures current at: 31.64A. HFCC is: 0ms. Int'vl is: 11ms. 15846, 31.64, 20.00, 7.79, 0.28, RUN, NONE
checkAlarms() measures current at: 31.64A. HFCC is: 0ms. Int'vl is: 10ms. 15856, 32.42, 21.00, 7.97, 0.28, RUN, NONE
checkAlarms() measures current at: 32.03A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 32.42A. HFCC is: 0ms. Int'vl is: 5ms. 15873, 32.42, 21.00, 8.05, 0.56, RUN, NONE
checkAlarms() measures current at: 32.42A. HFCC is: 0ms. Int'vl is: 12ms. 15883, 32.42, 21.00, 8.00, 0.91, RUN, NONE
checkAlarms() measures current at: 32.81A. HFCC is: 0ms. Int'vl is: 9ms. 15893, 34.77, 21.00, 8.02, 0.50, RUN, NONE
checkAlarms() measures current at: 33.20A. HFCC is: 0ms. Int'vl is: 10ms. 15902, 35.16, 21.00, 8.20, 0.47, RUN, NONE
checkAlarms() measures current at: 33.20A. HFCC is: 0ms. Int'vl is: 10ms. 15912, 33.59, 21.00, 8.13, 0.47, RUN, NONE
checkAlarms() measures current at: 33.20A. HFCC is: 0ms. Int'vl is: 11ms. 15923, 33.59, 21.00, 8.15, 0.50, RUN, NONE
checkAlarms() measures current at: 35.55A. HFCC is: 0ms. Int'vl is: 10ms. 15933, 33.59, 22.00, 8.26, 0.44, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 9ms. 15942, 34.38, 20.00, 8.38, 0.50, RUN, NONE
checkAlarms() measures current at: 34.38A. HFCC is: 0ms. Int'vl is: 10ms. 15952, 34.38, 21.00, 8.51, 0.47, RUN, NONE
checkAlarms() measures current at: 34.38A. HFCC is: 0ms. Int'vl is: 10ms. 15963, 34.38, 20.00, 8.57, 0.44, RUN, NONE
checkAlarms() measures current at: 34.38A. HFCC is: 0ms. Int'vl is: 11ms. 15973, 34.38, 21.00, 8.41, 0.59, RUN, NONE
checkAlarms() measures current at: 34.77A. HFCC is: 0ms. Int'vl is: 9ms. 15983, 34.77, 22.00, 8.59, 0.94, RUN, NONE
checkAlarms() measures current at: 34.77A. HFCC is: 0ms. Int'vl is: 10ms. 15992, 35.55, 21.00, 8.64, 0.97, RUN, NONE
checkAlarms() measures current at: 34.77A. HFCC is: 0ms. Int'vl is: 10ms. 16003, 35.16, 21.00, 8.70, 0.69, RUN, NONE
checkAlarms() measures current at: 35.16A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 35.16A. HFCC is: 0ms. Int'vl is: 5ms. 16019, 36.33, 21.00, 8.62, 1.19, RUN, NONE
checkAlarms() measures current at: 35.16A. HFCC is: 0ms. Int'vl is: 11ms. 16029, 37.50, 22.00, 8.64, 0.63, RUN, NONE
checkAlarms() measures current at: 35.55A. HFCC is: 0ms. Int'vl is: 9ms. 16039, 35.55, 21.00, 8.82, 0.66, RUN, NONE
checkAlarms() measures current at: 35.94A. HFCC is: 0ms. Int'vl is: 10ms. 16049, 35.94, 21.00, 8.85, 0.69, RUN, NONE
checkAlarms() measures current at: 36.72A. HFCC is: 0ms. Int'vl is: 11ms. 16059, 35.94, 20.00, 8.80, 0.66, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 35.55A. HFCC is: 0ms. Int'vl is: 5ms. 16075, 35.94, 21.00, 8.75, 0.66, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 11ms. 16086, 35.94, 21.00, 8.77, 0.69, RUN, NONE
checkAlarms() measures current at: 35.55A. HFCC is: 0ms. Int'vl is: 10ms. 16096, 35.94, 21.00, 8.82, 0.63, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 10ms. 16105, 36.33, 22.00, 8.82, 0.53, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 10ms. 16115, 35.94, 21.00, 9.01, 0.88, RUN, NONE
checkAlarms() measures current at: 35.94A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 5ms. 16132, 36.33, 21.00, 8.90, 1.00, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 12ms. 16142, 38.67, 21.00, 8.85, 1.25, RUN, NONE
checkAlarms() measures current at: 36.33A. HFCC is: 0ms. Int'vl is: 9ms. 16151, 38.67, 21.00, 9.11, 0.75, RUN, NONE
checkAlarms() measures current at: 36.72A. HFCC is: 0ms. Int'vl is: 10ms. 16161, 37.89, 21.00, 9.08, 0.81, RUN, NONE
checkAlarms() measures current at: 36.72A. HFCC is: 0ms. Int'vl is: 10ms. 16172, 36.72, 21.00, 9.11, 0.78, RUN, NONE
checkAlarms() measures current at: 36.72A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 5ms. 16188, 36.72, 21.00, 8.98, 0.81, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 11ms. 16198, 37.11, 22.00, 9.01, 0.72, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 9ms. 16207, 36.72, 21.00, 9.19, 0.81, RUN, NONE
checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 10ms. 16218, 37.11, 20.00, 9.11, 0.75, RUN, NONE
checkAlarms() measures current at: 36.72A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 5ms. 16234, 37.11, 21.00, 9.19, 0.75, RUN, NONE
checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 5ms. 16250, 37.50, 21.00, 9.08, 0.69, RUN, NONE
checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 11ms. 16261, 37.50, 21.00, 9.03, 0.84, RUN, NONE
checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 10ms. 16270, 37.11, 21.00, 9.21, 0.94, RUN, NONE
checkAlarms() measures current at: 37.11A. HFCC is: 0ms. Int'vl is: 10ms. 16280, 37.50, 20.00, 9.11, 1.37, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16290, 37.50, 21.00, 9.24, 1.09, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16301, 37.89, 21.00, 9.11, 0.91, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16311, 39.06, 21.00, 9.08, 0.88, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16320, 37.50, 20.00, 9.19, 0.88, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16330, 37.11, 21.00, 9.26, 0.88, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16340, 37.50, 22.00, 9.14, 0.88, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 11ms. 16351, 37.50, 21.00, 9.16, 0.84, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 9ms. 16361, 37.50, 21.00, 9.16, 0.81, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 10ms. 16370, 37.89, 20.00, 9.32, 0.75, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16380, 37.50, 21.00, 9.37, 0.69, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 11ms. 16391, 37.50, 22.00, 9.21, 0.91, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16401, 37.89, 21.00, 9.19, 1.25, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 9ms. 16410, 38.28, 21.00, 9.37, 0.88, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 10ms. 16420, 39.84, 22.00, 9.19, 0.94, RUN, NONE
checkAlarms() measures current at: 37.50A. HFCC is: 0ms. Int'vl is: 10ms. 16431, 37.50, 21.00, 9.39, 0.97, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 5ms. 16447, 37.89, 22.00, 9.32, 0.97, RUN, NONE
checkAlarms() measures current at: 40.23A. HFCC is: 0ms. Int'vl is: 11ms. 16457, 37.89, 21.00, 9.26, 0.84, RUN, NONE
checkAlarms() measures current at: 40.23A. HFCC is: 0ms. Int'vl is: 9ms. 16466, 37.89, 20.00, 9.32, 0.88, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 11ms. 16477, 38.28, 21.00, 9.42, 0.91, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 5ms. 16493, 37.89, 21.00, 9.45, 0.88, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 5ms. 16509, 37.89, 21.00, 9.29, 0.81, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 12ms. 16520, 38.28, 21.00, 9.29, 0.94, RUN, NONE
checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 9ms. 16529, 38.28, 21.00, 9.47, 1.22, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16539, 37.89, 22.00, 9.29, 1.41, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 37.89A. HFCC is: 0ms. Int'vl is: 5ms. 16556, 38.28, 21.00, 9.52, 1.37, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 12ms. checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 5ms. 16572, 38.67, 21.00, 9.29, 1.59, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 11ms. 16582, 40.23, 21.00, 9.32, 1.37, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 9ms. 16591, 40.63, 20.00, 9.45, 0.91, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16602, 38.28, 22.00, 9.32, 0.97, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 5ms. 16618, 37.89, 22.00, 9.34, 0.91, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 5ms. 16634, 38.67, 22.00, 9.39, 1.00, RUN, NONE
checkAlarms() measures current at: 40.23A. HFCC is: 0ms. Int'vl is: 11ms. 16645, 38.67, 22.00, 9.39, 0.97, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16655, 38.67, 22.00, 9.42, 0.94, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16664, 38.28, 21.00, 9.52, 0.84, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16674, 38.67, 21.00, 9.70, 0.75, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16685, 38.67, 21.00, 9.39, 1.06, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 11ms. 16695, 38.67, 21.00, 9.39, 1.37, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 9ms. 16704, 38.67, 21.00, 9.55, 0.88, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16714, 40.23, 22.00, 9.39, 0.97, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 5ms. 16731, 39.84, 21.00, 9.55, 1.00, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 12ms. checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 5ms. 16747, 38.67, 22.00, 9.63, 1.00, RUN, NONE
checkAlarms() measures current at: 38.28A. HFCC is: 0ms. Int'vl is: 10ms. 16757, 38.28, 21.00, 9.45, 0.97, RUN, NONE
checkAlarms() measures current at: 41.02A. HFCC is: 0ms. Int'vl is: 10ms. 16768, 38.67, 21.00, 9.45, 0.94, RUN, NONE
checkAlarms() measures current at: 39.84A. HFCC is: 0ms. Int'vl is: 11ms. 16777, 38.67, 20.00, 9.52, 0.91, RUN, NONE
checkAlarms() measures current at: 39.84A. HFCC is: 0ms. Int'vl is: 10ms. 16787, 38.67, 21.00, 9.63, 0.97, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 5ms. 16803, 38.67, 21.00, 9.45, 0.91, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 11ms. 16814, 38.67, 21.00, 9.47, 0.81, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16824, 38.67, 21.00, 9.50, 0.78, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16833, 38.67, 21.00, 9.63, 1.00, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16843, 38.67, 22.00, 9.45, 1.34, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 5ms. 16860, 38.67, 22.00, 9.52, 1.00, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 12ms. 16870, 38.67, 21.00, 9.47, 1.00, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 9ms. 16880, 40.63, 20.00, 9.65, 1.03, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 16889, 38.67, 21.00, 9.68, 1.00, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 16900, 39.06, 21.00, 9.68, 0.97, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 5ms. 16916, 38.67, 20.00, 9.68, 1.00, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 16926, 39.06, 21.00, 9.52, 1.03, RUN, NONE
checkAlarms() measures current at: 38.67A. HFCC is: 0ms. Int'vl is: 10ms. 16936, 39.06, 20.00, 9.70, 0.94, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. 16946, 39.06, 21.00, 9.68, 0.88, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 16956, 38.67, 21.00, 9.73, 0.84, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 5ms. 16972, 39.06, 21.00, 9.52, 0.97, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. 16983, 39.06, 21.00, 9.63, 1.22, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 16993, 39.45, 21.00, 9.52, 1.31, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 17002, 39.45, 21.00, 9.68, 1.22, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 17012, 39.45, 21.00, 9.70, 1.00, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 5ms. 17029, 40.63, 21.00, 9.70, 0.97, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 12ms. 17039, 39.06, 21.00, 9.55, 1.00, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 9ms. 17049, 39.06, 22.00, 9.68, 0.97, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17058, 39.06, 22.00, 9.55, 1.00, RUN, NONE
checkAlarms() measures current at: 41.02A. HFCC is: 0ms. Int'vl is: 10ms. 17069, 39.45, 21.00, 9.70, 0.91, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 5ms. 17085, 39.06, 21.00, 9.55, 0.97, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. 17095, 39.06, 21.00, 9.58, 0.88, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 9ms. 17104, 39.06, 21.00, 9.83, 0.75, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17115, 39.06, 21.00, 9.70, 0.91, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. 17125, 39.06, 22.00, 9.58, 0.97, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 5ms. 17141, 39.45, 21.00, 9.55, 1.47, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 11ms. 17152, 41.41, 21.00, 9.60, 1.03, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 10ms. 17162, 41.02, 21.00, 9.58, 0.94, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17171, 39.45, 21.00, 9.73, 0.97, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17181, 39.06, 21.00, 9.76, 1.00, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 5ms. 17198, 39.45, 20.00, 9.60, 0.94, RUN, NONE
checkAlarms() measures current at: 41.80A. HFCC is: 0ms. Int'vl is: 12ms. 17208, 39.45, 22.00, 9.65, 0.88, RUN, NONE
checkAlarms() measures current at: 41.41A. HFCC is: 0ms. Int'vl is: 9ms. 17218, 39.45, 22.00, 9.58, 1.00, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17227, 39.45, 22.00, 9.60, 0.91, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 10ms. 17238, 39.45, 21.00, 9.78, 0.84, RUN, NONE
checkAlarms() measures current at: 39.06A. HFCC is: 0ms. Int'vl is: 11ms. 17248, 39.45, 21.00, 9.60, 0.81, RUN, NONE
checkAlarms() measures current at: 39.45A. HFCC is: 0ms. Int'vl is: 9ms. 17258, 39.45, 21.00, 9.78, 1.44, RUN, NONE
checkAlarms() measures current at: 39.84A. HFCC is: 0ms. Int'vl is: 10ms. HFCP
ENTERING ALARM
9
17267, 37.50, 21.00, 11.21, 0.97, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.78A. HFCC is: 0ms. Int'vl is: 12ms. HFCP
ENTERING ALARM
9
17281, 0.39, 21.00, 13.28, 0.97, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.39A. HFCC is: 0ms. Int'vl is: 14ms. HFCP
ENTERING ALARM
9
17294, 0.39, 21.00, 13.82, 1.00, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.78A. HFCC is: 0ms. Int'vl is: 12ms. HFCP
ENTERING ALARM
9
17306, 0.00, 21.00, 14.18, 0.97, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.39A. HFCC is: 0ms. Int'vl is: 13ms. HFCP
ENTERING ALARM
9
17319, 0.39, 21.00, 14.49, 0.94, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.39A. HFCC is: 0ms. Int'vl is: 13ms. HFCP
ENTERING ALARM
9
17333, 0.39, 21.00, 14.60, 0.97, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.78A. HFCC is: 0ms. Int'vl is: 13ms. HFCP
ENTERING ALARM
9
17345, 0.39, 21.00, 14.83, 0.94, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.39A. HFCC is: 0ms. Int'vl is: 13ms. HFCP
ENTERING ALARM
9
17358, 0.39, 21.00, 14.91, 0.91, ALARM, HIGH_FC_PRES
checkAlarms() measures current at: 0.39A. HFCC is: 0ms. Int'vl is: 12ms. HFCP
ENTERING ALARM
9
17371, 0.78, 21.00, 14.91, 0.97, ALARM, HIGH_FC_PRES
