=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.25 10:30:18 =~=~=~=~=~=~=~=~=~=~=~=
9.9510, 0, 85.4660, 0.0000, 11.75
9.9600, 0, 85.8984, 0.0000, 11.70
9.9700, 0, 86.3633, 0.0000, 11.72
9.9800, 0, 86.8281, 0.0000, 11.88
9.9900, 0, 87.2929, 0.0000, 11.77
10.0000, 0, 87.7578, 0.0000, 11.70
10.0110, 0, 88.2734, 0.0000, 11.77
10.0200, 0, 88.6918, 0.0000, 11.75
10.0300, 0, 89.1722, 0.0000, 11.88
10.0400, 0, 89.6527, 0.0000, 11.72
10.0500, 0, 90.1214, 0.0000, 11.75
10.0610, 0, 90.6328, 0.0000, 11.72
10.0720, 0, 91.1484, 0.0000, 11.75
10.0810, 0, 91.5808, 0.0000, 11.75
10.0910, 0, 92.0652, 0.0000, 11.72
10.1010, 0, 92.5339, 0.0000, 11.70
10.1120, 0, 93.0453, 0.0000, 11.75
10.1220, 0, 93.5257, 0.0000, 11.77
10.1310, 0, 93.9441, 0.0000, 11.72
10.1410, 0, 94.4128, 0.0000, 11.72
10.1510, 0, 94.8777, 0.0000, 11.70
10.1620, 0, 95.3933, 0.0000, 11.72
10.1710, 0, 95.8327, 0.0000, 11.72
10.1810, 0, 96.2976, 0.0000, 11.75
10.1910, 0, 96.7624, 0.0000, 11.75
10.2020, 0, 97.2823, 0.0000, 11.77
10.2110, 0, 97.7148, 0.0000, 11.72
10.2210, 0, 98.1796, 0.0000, 11.75
10.2310, 0, 98.6445, 0.0000, 11.80
10.2410, 0, 99.1093, 0.0000, 11.72
10.2520, 0, 99.6206, 0.0000, 11.75
10.2610, 0, 100.0390, 0.0000, 11.75
10.2710, 0, 100.5038, 0.0000, 11.70
10.2810, 0, 100.9726, 0.0000, 11.75
10.2920, 0, 101.4839, 0.0000, 11.75
10.3010, 0, 101.9022, 0.0000, 11.80
10.3110, 0, 102.3749, 0.0000, 11.75
10.3210, 0, 102.8398, 0.0000, 11.75
10.3310, 0, 103.3046, 0.0000, 11.75
10.3410, 0, 103.7694, 0.0000, 11.75
10.3510, 0, 104.2343, 0.0000, 11.75
10.3620, 0, 104.7413, 0.0000, 11.88
10.3710, 0, 105.1808, 0.0000, 11.75
10.3810, 0, 105.6456, 0.0000, 11.72
10.3910, 0, 106.1144, 0.0000, 11.77
10.4020, 0, 106.6257, 0.0000, 11.75
10.4120, 0, 107.1061, 0.0000, 11.72
10.4220, 0, 107.5710, 0.0000, 11.72
10.4320, 0, 108.0319, 0.0000, 11.77
10.4430, 0, 108.5475, 0.0000, 11.72
10.4520, 0, 108.9729, 0.0000, 11.77
10.4620, 0, 109.4417, 0.0000, 11.77
10.4730, 0, 109.9573, 0.0000, 11.72
10.4820, 0, 110.3933, 0.0000, 11.75
10.4920, 0, 110.8581, 0.0000, 11.83
10.5020, 0, 111.3229, 0.0000, 11.75
10.5130, 0, 111.8343, 0.0000, 11.72
10.5220, 0, 112.2562, 0.0000, 11.72
10.5320, 0, 112.7210, 0.0000, 11.75
10.5430, 0, 113.2323, 0.0000, 11.72
10.5520, 0, 113.6507, 0.0000, 11.85
10.5620, 0, 114.1390, 0.0000, 11.75
10.5720, 0, 114.6077, 0.0000, 11.77
10.5840, 0, 115.1655, 0.0000, 11.75
10.5930, 0, 115.5980, 0.0000, 11.80
10.6030, 0, 116.0667, 0.0000, 11.75
10.6130, 0, 116.5315, 0.0000, 11.70
10.6250, 0, 117.0894, 0.0000, 11.80
10.6330, 0, 117.4644, 0.0000, 11.77
10.6430, 0, 117.9292, 0.0000, 11.77
10.6530, 0, 118.3901, 0.0000, 11.85
10.6640, 0, 118.9057, 0.0000, 11.80
10.6730, 0, 119.3241, 0.0000, 11.75
10.6830, 0, 119.7890, 0.0000, 11.72
10.6930, 0, 120.2538, 0.0000, 11.72
10.7040, 0, 120.7652, 0.0000, 11.70
10.7130, 0, 121.1870, 0.0000, 11.70
10.7230, 0, 121.6557, 0.0000, 11.88
10.7340, 0, 122.1757, 0.0000, 11.70
10.7430, 0, 122.6081, 0.0000, 11.72
10.7530, 0, 123.0730, 0.0000, 11.72
10.7630, 0, 123.5378, 0.0000, 11.77
10.7740, 0, 124.0491, 0.0000, 11.70
10.7830, 0, 124.4675, 0.0000, 11.80
10.7930, 0, 124.9323, 0.0000, 11.70
10.8030, 0, 125.4050, 0.0000, 11.80
10.8140, 0, 125.9249, 0.0000, 11.72
10.8230, 0, 126.3468, 0.0000, 11.93
10.8330, 0, 126.8155, 0.0000, 11.77
10.8440, 0, 127.3268, 0.0000, 11.75
10.8530, 0, 127.7487, 0.0000, 11.72
10.8630, 0, 128.2136, 0.0000, 11.75
10.8730, 0, 128.6784, 0.0000, 11.72
10.8840, 0, 129.1940, 0.0000, 11.72
10.8930, 0, 129.6335, 0.0000, 11.80
10.9030, 0, 130.0983, 0.0000, 11.80
10.9130, 0, 130.5671, 0.0000, 11.75
10.9250, 0, 131.1249, 0.0000, 11.75
10.9340, 0, 131.5643, 0.0000, 11.75
10.9440, 0, 132.0292, 0.0000, 11.77
10.9540, 0, 132.4902, 0.0000, 11.75
10.9660, 0, 133.0479, 0.0000, 11.72
10.9740, 0, 133.4229, 0.0000, 11.72
10.9840, 0, 133.8917, 0.0000, 11.77
10.9950, 0, 134.4288, 0.0000, 11.72
11.0040, 0, 134.8507, 0.0000, 11.75
11.0140, 0, 135.3155, 0.0000, 11.70
11.0240, 0, 135.7804, 0.0000, 11.72
11.0350, 0, 136.2917, 0.0000, 11.83
11.0450, 0, 136.7565, 0.0000, 11.85
11.0540, 0, 137.1960, 0.0000, 11.88
11.0640, 0, 137.6804, 0.0000, 11.80
11.0750, 0, 138.1917, 0.0000, 11.80
11.0850, 0, 138.6604, 0.0000, 11.80
11.0950, 0, 139.1331, 0.0000, 11.88
11.1050, 0, 139.6057, 0.0000, 11.72
11.1150, 0, 140.0745, 0.0000, 11.72
11.1260, 0, 140.5859, 0.0000, 11.77
11.1360, 0, 141.0507, 0.0000, 11.75
11.1450, 0, 141.4691, 0.0000, 11.77
11.1560, 0, 141.9804, 0.0000, 11.80
11.1650, 0, 142.3987, 0.0000, 11.75
11.1750, 0, 142.8636, 0.0000, 11.77
11.1860, 0, 143.3792, 0.0000, 11.75
11.1960, 0, 143.8441, 0.0000, 11.80
11.2050, 0, 144.2800, 0.0000, 11.77
11.2150, 0, 144.7448, 0.0000, 11.77
11.2260, 0, 145.2776, 0.0000, 11.80
11.2350, 0, 145.6960, 0.0000, 11.72
11.2450, 0, 146.1647, 0.0000, 11.83
11.2550, 0, 146.6491, 0.0000, 11.75
11.2650, 0, 147.1140, 0.0000, 11.77
11.2750, 0, 147.5827, 0.0000, 11.72
11.2850, 0, 148.0476, 0.0000, 11.75
11.2960, 0, 148.5589, 0.0000, 11.72
11.3050, 0, 148.9808, 0.0000, 11.75
11.3150, 0, 149.4690, 0.0000, 11.77
11.3260, 0, 149.9847, 0.0000, 11.75
11.3350, 0, 150.4030, 0.0000, 11.90
11.3450, 0, 150.8874, 0.0000, 11.83
11.3550, 0, 151.3522, 0.0000, 11.75
11.3660, 0, 151.8679, 0.0000, 11.85
11.3750, 0, 152.2863, 0.0000, 11.75
11.3850, 0, 152.7511, 0.0000, 11.75
11.3960, 0, 153.2624, 0.0000, 11.77
11.4050, 0, 153.7054, 0.0000, 11.72
11.4150, 0, 154.1702, 0.0000, 11.72
11.4250, 0, 154.6390, 0.0000, 11.80
11.4370, 0, 155.2015, 0.0000, 11.77
11.4460, 0, 155.6234, 0.0000, 11.77
11.4560, 0, 156.0921, 0.0000, 11.77
11.4660, 0, 156.5569, 0.0000, 11.72
11.4780, 0, 157.1148, 0.0000, 11.77
11.4860, 0, 157.4898, 0.0000, 11.75
11.4960, 0, 157.9585, 0.0000, 11.83
11.5070, 0, 158.4785, 0.0000, 11.72
11.5160, 0, 158.9109, 0.0000, 11.72
11.5260, 0, 159.3796, 0.0000, 11.77
11.5370, 0, 159.8952, 0.0000, 11.77
11.5470, 0, 160.3601, 0.0000, 11.80
11.5560, 0, 160.7785, 0.0000, 11.80
11.5660, 0, 161.2667, 0.0000, 11.72
11.5770, 0, 161.7781, 0.0000, 11.72
11.5860, 0, 162.2000, 0.0000, 11.88
11.5960, 0, 162.6843, 0.0000, 11.77
11.6070, 0, 163.2000, 0.0000, 11.77
11.6180, 0, 163.7113, 0.0000, 11.77
11.6270, 0, 164.1542, 0.0000, 11.88
11.6370, 0, 164.6386, 0.0000, 11.75
11.6480, 0, 165.1499, 0.0000, 11.77
11.6570, 0, 165.5718, 0.0000, 11.77
11.6670, 0, 166.0406, 0.0000, 11.72
11.6770, 0, 166.5054, 0.0000, 11.77
11.6880, 0, 167.0167, 0.0000, 11.88
11.6970, 0, 167.4562, 0.0000, 11.80
11.7070, 0, 167.9210, 0.0000, 11.72
11.7170, 0, 168.3859, 0.0000, 11.75
11.7280, 0, 168.9015, 0.0000, 11.75
11.7370, 0, 169.3199, 0.0000, 11.75
11.7470, 0, 169.7886, 0.0000, 11.85
11.7580, 0, 170.3086, 0.0000, 11.77
11.7670, 0, 170.7445, 0.0000, 11.75
11.7770, 0, 171.2093, 0.0000, 11.77
11.7880, 0, 171.7207, 0.0000, 11.77
11.7980, 0, 172.1855, 0.0000, 11.75
11.8070, 0, 172.6039, 0.0000, 11.77
11.8170, 0, 173.0726, 0.0000, 11.75
11.8280, 0, 173.5882, 0.0000, 11.72
11.8370, 0, 174.0066, 0.0000, 11.83
11.8470, 0, 174.4949, 0.0000, 11.77
11.8570, 0, 174.9597, 0.0000, 11.83
11.8670, 0, 175.4246, 0.0000, 11.72
11.8770, 0, 175.8894, 0.0000, 11.80
11.8870, 0, 176.3582, 0.0000, 11.72
11.8980, 0, 176.8695, 0.0000, 11.80
11.9070, 0, 177.2913, 0.0000, 11.77
11.9170, 0, 177.7562, 0.0000, 11.77
11.9280, 0, 178.2719, 0.0000, 11.75
11.9370, 0, 178.7043, 0.0000, 11.75
11.9480, 0, 179.2199, 0.0000, 11.80
11.9580, 0, 179.6847, 0.0000, 11.80
11.9690, 0, 180.2004, 0.0000, 11.80
11.9790, 0, 180.6652, 0.0000, 11.77
11.9880, 0, 181.0941, 0.0000, 11.80
11.9980, 0, 181.5590, 0.0000, 11.88
12.0090, 0, 182.0918, 0.0000, 11.83
12.0180, 0, 182.5101, 0.0000, 11.77
12.0280, 0, 182.9789, 0.0000, 11.80
12.0380, 0, 183.4437, 0.0000, 11.77
12.0490, 0, 183.9593, 0.0000, 11.72
12.0580, 0, 184.3777, 0.0000, 11.77
12.0680, 0, 184.8426, 0.0000, 11.77
12.0790, 0, 185.3625, 0.0000, 11.77
12.0880, 0, 185.7809, 0.0000, 11.77
12.0980, 0, 186.2457, 0.0000, 11.88
12.1080, 0, 186.7340, 0.0000, 11.77
12.1190, 0, 187.2496, 0.0000, 11.77
12.1300, 0, 187.7652, 0.0000, 11.80
12.1390, 0, 188.1977, 0.0000, 11.80
12.1490, 0, 188.6703, 0.0000, 11.83
12.1600, 0, 189.1859, 0.0000, 11.80
12.1690, 0, 189.6078, 0.0000, 11.72
12.1790, 0, 190.0727, 0.0000, 11.75
12.1890, 0, 190.5375, 0.0000, 11.72
12.2000, 0, 191.0531, 0.0000, 11.88
12.2090, 0, 191.4750, 0.0000, 11.75
12.2190, 0, 191.9398, 0.0000, 11.77
12.2290, 0, 192.4047, 0.0000, 11.80
12.2400, 0, 192.9160, 0.0000, 11.75
12.2490, 0, 193.3344, 0.0000, 11.80
12.2590, 0, 193.7992, 0.0000, 11.85
12.2700, 0, 194.3364, 0.0000, 11.85
12.2790, 0, 194.7547, 0.0000, 11.77
12.2890, 0, 195.2195, 0.0000, 11.75
12.3000, 0, 195.7309, 0.0000, 11.75
12.3090, 0, 196.1527, 0.0000, 11.75
12.3190, 0, 196.6176, 0.0000, 11.77
12.3290, 0, 197.0825, 0.0000, 11.80
12.3400, 0, 197.5938, 0.0000, 11.80
12.3490, 0, 198.0121, 0.0000, 11.88
12.3590, 0, 198.4965, 0.0000, 11.80
12.3690, 0, 198.9653, 0.0000, 11.77
12.3790, 0, 199.4301, 0.0000, 11.75
12.3890, 0, 199.8949, 0.0000, 11.80
12.3990, 0, 200.3637, 0.0000, 11.77
12.4100, 0, 200.8750, 0.0000, 11.72
12.4190, 0, 201.2934, 0.0000, 11.80
12.4290, 0, 201.7621, 0.0000, 11.77
12.4390, 0, 202.2270, 0.0000, 11.77
12.4500, 0, 202.7383, 0.0000, 11.80
12.4600, 0, 203.2032, 0.0000, 11.80
12.4700, 0, 203.6641, 0.0000, 11.77
12.4800, 0, 204.1289, 0.0000, 11.80
12.4910, 0, 204.6360, 0.0000, 11.75
12.5000, 0, 205.0789, 0.0000, 11.75
12.5100, 0, 205.5477, 0.0000, 11.83
12.5210, 0, 206.0762, 0.0000, 11.90
12.5310, 0, 206.5645, 0.0000, 11.85
12.5400, 0, 206.9829, 0.0000, 11.77
12.5500, 0, 207.4477, 0.0000, 11.80
12.5610, 0, 207.9590, 0.0000, 11.80
12.5700, 0, 208.3809, 0.0000, 11.72
12.5800, 0, 208.8457, 0.0000, 11.80
12.5900, 0, 209.3340, 0.0000, 11.72
12.6010, 0, 209.8497, 0.0000, 11.80
12.6100, 0, 210.2680, 0.0000, 11.93
12.6200, 0, 210.7563, 0.0000, 11.80
12.6310, 0, 211.2719, 0.0000, 11.75
12.6420, 0, 211.7833, 0.0000, 11.80
12.6510, 0, 212.2016, 0.0000, 11.90
12.6610, 0, 212.6860, 0.0000, 11.83
12.6720, 0, 213.1973, 0.0000, 11.80
12.6810, 0, 213.6157, 0.0000, 11.77
12.6910, 0, 214.0805, 0.0000, 11.80
12.7010, 0, 214.5493, 0.0000, 11.83
12.7110, 0, 215.0180, 0.0000, 11.88
12.7210, 0, 215.5063, 0.0000, 11.77
12.7310, 0, 215.9751, 0.0000, 11.75
12.7410, 0, 216.4438, 0.0000, 11.80
12.7520, 0, 216.9551, 0.0000, 11.75
12.7610, 0, 217.3735, 0.0000, 11.72
12.7710, 0, 217.8383, 0.0000, 11.88
12.7820, 0, 218.3540, 0.0000, 11.83
12.7910, 0, 218.7864, 0.0000, 11.80
12.8010, 0, 219.2551, 0.0000, 11.80
12.8110, 0, 219.7200, 0.0000, 11.80
12.8220, 0, 220.2313, 0.0000, 11.80
12.8310, 0, 220.6497, 0.0000, 11.77
12.8410, 0, 221.1145, 0.0000, 11.85
12.8520, 0, 221.6345, 0.0000, 11.77
12.8610, 0, 222.0669, 0.0000, 11.80
12.8710, 0, 222.5435, 0.0000, 11.83
12.8810, 0, 223.0317, 0.0000, 11.80
12.8920, 0, 223.5431, 0.0000, 11.85
12.9010, 0, 223.9614, 0.0000, 11.77
12.9110, 0, 224.4302, 0.0000, 11.80
12.9220, 0, 224.9458, 0.0000, 11.72
12.9310, 0, 225.3782, 0.0000, 11.85
12.9410, 0, 225.8548, 0.0000, 11.77
12.9510, 0, 226.3236, 0.0000, 11.83
12.9620, 0, 226.8349, 0.0000, 11.77
12.9720, 0, 227.3232, 0.0000, 11.83
12.9820, 0, 227.7880, 0.0000, 11.77
12.9920, 0, 228.2528, 0.0000, 11.75
13.0030, 0, 228.7642, 0.0000, 11.75
13.0120, 0, 229.2036, 0.0000, 11.75
13.0220, 0, 229.6685, 0.0000, 11.88
13.0320, 0, 230.1372, 0.0000, 11.90
13.0430, 0, 230.6743, 0.0000, 11.75
13.0520, 0, 231.0927, 0.0000, 11.75
13.0620, 0, 231.5576, 0.0000, 11.75
13.0730, 0, 232.0689, 0.0000, 11.80
13.0830, 0, 232.5337, 0.0000, 11.80
13.0920, 0, 232.9521, 0.0000, 11.77
13.1020, 0, 233.4365, 0.0000, 11.77
13.1130, 0, 233.9564, 0.0000, 11.80
13.1220, 0, 234.3747, 0.0000, 11.75
13.1320, 0, 234.8591, 0.0000, 11.98
13.1430, 0, 235.3833, 0.0000, 11.77
13.1540, 0, 235.8947, 0.0000, 11.77
13.1630, 0, 236.3130, 0.0000, 11.98
13.1730, 0, 236.8013, 0.0000, 11.75
13.1840, 0, 237.3169, 0.0000, 11.77
13.1930, 0, 237.7353, 0.0000, 11.83
13.2030, 0, 238.2040, 0.0000, 11.83
13.2130, 0, 238.6689, 0.0000, 11.77
13.2240, 0, 239.1802, 0.0000, 11.88
13.2330, 0, 239.5986, 0.0000, 11.70
13.2430, 0, 240.0634, 0.0000, 11.77
13.2540, 0, 240.5747, 0.0000, 11.83
13.2640, 0, 241.0435, 0.0000, 11.77
13.2730, 0, 241.4618, 0.0000, 11.77
13.2830, 0, 241.9267, 0.0000, 11.88
13.2940, 0, 242.4423, 0.0000, 11.80
13.3030, 0, 242.8748, 0.0000, 11.77
13.3130, 0, 243.3396, 0.0000, 11.80
13.3230, 0, 243.8083, 0.0000, 11.85
13.3340, 0, 244.3197, 0.0000, 11.75
13.3430, 0, 244.7416, 0.0000, 11.75
13.3530, 0, 245.2064, 0.0000, 11.80
13.3640, 0, 245.7220, 0.0000, 11.72
13.3730, 0, 246.1404, 0.0000, 11.83
13.3830, 0, 246.6209, 0.0000, 11.98
13.3930, 0, 247.1052, 0.0000, 11.80
13.4040, 0, 247.6166, 0.0000, 11.96
13.4130, 0, 248.0349, 0.0000, 11.77
13.4230, 0, 248.4998, 0.0000, 11.85
13.4340, 0, 249.0111, 0.0000, 11.85
13.4430, 0, 249.4470, 0.0000, 11.88
13.4530, 0, 249.9353, 0.0000, 11.83
13.4630, 0, 250.4041, 0.0000, 11.80
13.4740, 0, 250.9154, 0.0000, 11.77
13.4840, 0, 251.3998, 0.0000, 11.85
13.4940, 0, 251.8685, 0.0000, 11.83
13.5040, 0, 252.3372, 0.0000, 11.85
13.5150, 0, 252.8486, 0.0000, 11.75
13.5240, 0, 253.2669, 0.0000, 11.80
13.5340, 0, 253.7357, 0.0000, 11.77
13.5440, 0, 254.2005, 0.0000, 11.85
13.5550, 0, 254.7162, 0.0000, 11.77
13.5640, 0, 255.1521, 0.0000, 11.83
13.5740, 0, 255.6131, 0.0000, 11.77
13.5850, 0, 256.1244, 0.0000, 11.80
13.5950, 0, 256.5932, 0.0000, 11.83
13.6040, 0, 257.0150, 0.0000, 11.77
13.6140, 0, 257.4955, 0.0000, 11.77
13.6250, 0, 258.0111, 0.0000, 11.75
13.6340, 0, 258.4295, 0.0000, 11.90
13.6440, 0, 258.9100, 0.0000, 11.90
13.6550, 0, 259.4470, 0.0000, 11.77
13.6660, 0, 259.9627, 0.0000, 11.80
13.6750, 0, 260.3811, 0.0000, 11.88
13.6850, 0, 260.8654, 0.0000, 11.88
