=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:19:51 =~=~=~=~=~=~=~=~=~=~=~=
81056, 0.00, 28.00, 10.66, -0.53, ALARM, L6_VOLTAGE
109259, 47.66, 50.00, 11.90, 0.81, RUN, NONE
109268, 47.27, 49.00, 11.88, 0.84, RUN, NONE
109279, 47.27, 50.00, 11.93, 0.72, RUN, NONE
109288, 47.66, 49.00, 11.90, 1.16, RUN, NONE
109298, 47.27, 50.00, 11.93, 0.69, RUN, NONE
109309, 47.27, 50.00, 11.90, 0.84, RUN, NONE
109318, 47.27, 50.00, 11.90, 0.84, RUN, NONE
109329, 48.05, 49.00, 11.88, 1.47, RUN, NONE
109338, 48.83, 50.00, 11.85, 0.78, RUN, NONE
109348, 48.83, 49.00, 11.90, 0.88, RUN, NONE
109358, 47.27, 50.00, 11.96, 0.66, RUN, NONE
109368, 47.27, 50.00, 11.90, 0.78, RUN, NONE
109379, 46.88, 49.00, 11.88, 0.84, RUN, NONE
109388, 47.66, 49.00, 11.90, 0.72, RUN, NONE
109400, 47.27, 50.00, 11.93, 0.81, RUN, NONE
109409, 47.27, 49.00, 11.98, 0.72, RUN, NONE
109419, 47.27, 50.00, 11.88, 0.78, RUN, NONE
109430, 47.27, 49.00, 11.90, 0.75, RUN, NONE
109440, 47.27, 49.00, 11.90, 0.81, RUN, NONE
109450, 47.66, 50.00, 11.90, 0.81, RUN, NONE
109459, 49.22, 49.00, 11.88, 0.75, RUN, NONE
109469, 47.66, 50.00, 11.88, 1.12, RUN, NONE
109480, 47.27, 50.00, 12.01, 0.66, RUN, NONE
109489, 47.27, 49.00, 11.88, 0.81, RUN, NONE
109500, 47.27, 50.00, 11.90, 0.84, RUN, NONE
109509, 47.27, 50.00, 11.90, 0.78, RUN, NONE
109519, 47.27, 50.00, 11.90, 0.81, RUN, NONE
109529, 47.66, 50.00, 11.90, 1.25, RUN, NONE
109539, 47.27, 50.00, 11.93, 0.63, RUN, NONE
109550, 47.27, 50.00, 11.90, 0.81, RUN, NONE
109559, 47.27, 50.00, 11.88, 0.84, RUN, NONE
109570, 49.22, 50.00, 11.93, 0.75, RUN, NONE
109579, 47.27, 49.00, 11.88, 0.81, RUN, NONE
109589, 48.83, 50.00, 11.90, 0.84, RUN, NONE
109600, 47.66, 50.00, 11.93, 1.31, RUN, NONE
109609, 47.66, 50.00, 11.90, 0.81, RUN, NONE
109620, 47.27, 50.00, 11.93, 0.81, RUN, NONE
109629, 47.27, 49.00, 11.96, 0.69, RUN, NONE
109640, 47.27, 50.00, 11.93, 0.81, RUN, NONE
109650, 47.27, 50.00, 11.93, 0.88, RUN, NONE
109659, 50.00, 50.00, 11.88, 1.16, RUN, NONE
109670, 47.66, 49.00, 12.01, 1.06, RUN, NONE
109679, 49.61, 50.00, 11.90, 0.88, RUN, NONE
109690, 47.66, 50.00, 11.90, 0.94, RUN, NONE
109699, 47.27, 49.00, 11.90, 0.75, RUN, NONE
109709, 47.27, 50.00, 11.88, 0.78, RUN, NONE
109720, 47.27, 50.00, 11.93, 0.78, RUN, NONE
109729, 47.27, 49.00, 11.90, 0.81, RUN, NONE
109741, 47.27, 49.00, 11.90, 0.84, RUN, NONE
109750, 47.66, 50.00, 11.90, 0.78, RUN, NONE
109760, 47.66, 50.00, 11.90, 0.84, RUN, NONE
109771, 47.27, 49.00, 11.90, 0.81, RUN, NONE
109780, 47.27, 50.00, 11.90, 0.84, RUN, NONE
109791, 47.27, 49.00, 11.93, 0.72, RUN, NONE
109800, 47.27, 50.00, 11.90, 1.03, RUN, NONE
109811, 47.27, 50.00, 11.90, 0.72, RUN, NONE
109821, 47.27, 50.00, 11.93, 0.84, RUN, NONE
109830, 46.88, 50.00, 11.88, 0.84, RUN, NONE
109841, 47.27, 50.00, 11.90, 0.84, RUN, NONE
109850, 47.27, 50.00, 11.90, 0.81, RUN, NONE
109861, 47.66, 49.00, 11.90, 0.78, RUN, NONE
109870, 47.27, 49.00, 11.98, 0.63, RUN, NONE
109881, 47.27, 50.00, 11.93, 0.78, RUN, NONE
109891, 47.27, 50.00, 11.93, 0.78, RUN, NONE
109900, 47.27, 50.00, 11.93, 0.78, RUN, NONE
109912, 46.88, 50.00, 11.90, 0.84, RUN, NONE
109921, 47.27, 50.00, 11.93, 0.69, RUN, NONE
109931, 47.66, 50.00, 11.90, 0.81, RUN, NONE
109942, 47.27, 49.00, 11.93, 0.81, RUN, NONE
109952, 47.27, 49.00, 11.90, 0.78, RUN, NONE
109962, 47.27, 50.00, 12.03, 1.09, RUN, NONE
109971, 49.61, 50.00, 11.93, 0.78, RUN, NONE
109981, 47.27, 49.00, 11.93, 1.12, RUN, NONE
109992, 47.66, 50.00, 11.98, 0.50, RUN, NONE
110001, 47.27, 50.00, 11.90, 0.84, RUN, NONE
110012, 47.27, 49.00, 11.88, 0.88, RUN, NONE
110021, 47.27, 49.00, 11.93, 0.78, RUN, NONE
110032, 47.27, 49.00, 11.90, 0.84, RUN, NONE
110041, 46.88, 50.00, 11.90, 1.25, RUN, NONE
110052, 47.27, 50.00, 11.98, 0.66, RUN, NONE
110062, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110071, 47.27, 50.00, 11.90, 0.63, RUN, NONE
110082, 46.88, 50.00, 11.93, 0.84, RUN, NONE
110091, 47.27, 50.00, 11.90, 0.81, RUN, NONE
110101, 48.83, 50.00, 11.90, 0.88, RUN, NONE
110112, 47.27, 50.00, 11.93, 1.25, RUN, NONE
110121, 49.61, 49.00, 11.93, 0.81, RUN, NONE
110132, 47.66, 50.00, 11.93, 0.81, RUN, NONE
110141, 47.27, 50.00, 12.03, 0.66, RUN, NONE
110152, 47.66, 50.00, 11.93, 0.81, RUN, NONE
110162, 47.66, 50.00, 11.93, 0.75, RUN, NONE
110171, 50.00, 50.00, 11.90, 1.00, RUN, NONE
110182, 47.27, 50.00, 11.96, 0.84, RUN, NONE
110191, 49.61, 50.00, 11.93, 0.81, RUN, NONE
110202, 47.66, 50.00, 11.96, 1.16, RUN, NONE
110211, 47.66, 50.00, 11.93, 0.78, RUN, NONE
110221, 47.27, 49.00, 11.93, 0.84, RUN, NONE
110232, 47.27, 50.00, 11.93, 0.78, RUN, NONE
110241, 47.66, 50.00, 11.93, 0.81, RUN, NONE
110253, 47.66, 49.00, 11.93, 0.84, RUN, NONE
110262, 47.66, 50.00, 11.93, 0.81, RUN, NONE
110272, 47.27, 50.00, 11.90, 0.81, RUN, NONE
110283, 49.22, 50.00, 11.93, 0.88, RUN, NONE
110292, 47.27, 49.00, 11.93, 0.78, RUN, NONE
110303, 47.27, 50.00, 11.98, 0.78, RUN, NONE
110312, 47.27, 50.00, 11.93, 0.88, RUN, NONE
110323, 47.27, 50.00, 11.98, 0.72, RUN, NONE
110332, 47.66, 50.00, 11.90, 1.19, RUN, NONE
110343, 47.27, 50.00, 11.90, 0.84, RUN, NONE
110353, 47.66, 50.00, 11.93, 1.19, RUN, NONE
110362, 47.27, 50.00, 11.90, 0.81, RUN, NONE
110373, 48.05, 50.00, 11.93, 0.75, RUN, NONE
110382, 47.27, 50.00, 12.03, 0.63, RUN, NONE
110393, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110403, 47.27, 50.00, 11.98, 0.75, RUN, NONE
110412, 47.27, 50.00, 11.96, 0.75, RUN, NONE
110424, 47.27, 50.00, 11.96, 0.84, RUN, NONE
110433, 47.66, 50.00, 11.96, 0.69, RUN, NONE
110443, 47.27, 50.00, 11.96, 0.78, RUN, NONE
110454, 47.27, 49.00, 11.90, 0.75, RUN, NONE
110464, 47.27, 50.00, 11.98, 0.78, RUN, NONE
110474, 47.66, 50.00, 12.01, 1.09, RUN, NONE
110483, 49.61, 50.00, 11.93, 0.75, RUN, NONE
110493, 47.66, 50.00, 11.93, 1.19, RUN, NONE
110504, 47.27, 50.00, 12.01, 0.63, RUN, NONE
110513, 47.27, 50.00, 11.96, 0.78, RUN, NONE
110524, 47.66, 50.00, 11.96, 0.84, RUN, NONE
110533, 47.27, 50.00, 11.90, 0.81, RUN, NONE
110543, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110553, 47.66, 50.00, 11.93, 1.22, RUN, NONE
110563, 47.27, 50.00, 11.96, 0.69, RUN, NONE
110574, 47.66, 50.00, 11.98, 0.75, RUN, NONE
110583, 47.27, 50.00, 11.96, 1.09, RUN, NONE
110594, 49.22, 50.00, 11.93, 0.84, RUN, NONE
110603, 47.27, 50.00, 11.93, 0.84, RUN, NONE
110613, 47.66, 50.00, 11.93, 0.81, RUN, NONE
110624, 47.66, 50.00, 11.98, 1.19, RUN, NONE
110633, 47.66, 50.00, 11.93, 0.84, RUN, NONE
110644, 47.66, 50.00, 11.98, 0.84, RUN, NONE
110653, 47.66, 50.00, 12.01, 0.66, RUN, NONE
110663, 47.27, 50.00, 11.93, 0.78, RUN, NONE
110674, 47.27, 50.00, 11.96, 0.78, RUN, NONE
110683, 50.00, 50.00, 11.96, 0.84, RUN, NONE
110694, 47.66, 50.00, 11.96, 0.84, RUN, NONE
110703, 49.22, 50.00, 11.96, 0.81, RUN, NONE
110714, 47.27, 50.00, 11.93, 1.28, RUN, NONE
110723, 47.27, 50.00, 11.96, 0.75, RUN, NONE
110733, 47.27, 50.00, 11.90, 0.81, RUN, NONE
110744, 47.27, 50.00, 11.96, 0.84, RUN, NONE
110753, 47.66, 50.00, 11.93, 0.78, RUN, NONE
110765, 47.27, 50.00, 11.96, 0.88, RUN, NONE
110774, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110784, 47.27, 50.00, 11.96, 0.78, RUN, NONE
110795, 47.66, 50.00, 11.90, 0.81, RUN, NONE
110804, 47.66, 50.00, 11.96, 0.78, RUN, NONE
110815, 47.27, 49.00, 11.96, 0.69, RUN, NONE
110824, 47.27, 50.00, 11.98, 1.25, RUN, NONE
110834, 47.66, 50.00, 12.01, 0.59, RUN, NONE
110845, 47.27, 50.00, 11.98, 0.75, RUN, NONE
110854, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110865, 48.83, 50.00, 11.96, 1.47, RUN, NONE
110874, 47.66, 49.00, 11.93, 0.75, RUN, NONE
110884, 47.66, 50.00, 11.93, 0.84, RUN, NONE
110894, 47.27, 50.00, 11.96, 0.81, RUN, NONE
110904, 47.27, 50.00, 11.93, 0.72, RUN, NONE
110915, 47.27, 50.00, 11.93, 0.81, RUN, NONE
110924, 47.27, 50.00, 12.11, 0.66, RUN, NONE
110935, 46.88, 50.00, 11.93, 0.84, RUN, NONE
110946, 47.27, 50.00, 11.96, 0.81, RUN, NONE
110955, 47.27, 50.00, 11.96, 0.78, RUN, NONE
110966, 47.27, 50.00, 11.93, 0.78, RUN, NONE
110976, 47.27, 50.00, 11.93, 0.69, RUN, NONE
110986, 47.27, 50.00, 11.98, 1.06, RUN, NONE
110995, 48.83, 50.00, 11.96, 0.81, RUN, NONE
111005, 47.66, 50.00, 11.93, 1.19, RUN, NONE
111016, 47.66, 50.00, 11.96, 0.81, RUN, NONE
111025, 47.27, 50.00, 11.98, 0.81, RUN, NONE
111036, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111045, 47.66, 50.00, 12.01, 0.81, RUN, NONE
111055, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111065, 47.27, 50.00, 11.93, 1.09, RUN, NONE
111075, 47.27, 50.00, 11.96, 0.66, RUN, NONE
111086, 47.66, 50.00, 11.98, 0.75, RUN, NONE
111095, 47.66, 50.00, 11.93, 1.00, RUN, NONE
111106, 48.83, 50.00, 11.93, 0.88, RUN, NONE
111115, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111125, 47.66, 50.00, 11.96, 0.84, RUN, NONE
111136, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111145, 47.27, 50.00, 12.01, 0.84, RUN, NONE
111156, 47.27, 50.00, 11.93, 0.78, RUN, NONE
111165, 47.27, 50.00, 11.96, 0.63, RUN, NONE
111175, 47.27, 50.00, 11.96, 0.75, RUN, NONE
111186, 47.27, 50.00, 12.01, 0.84, RUN, NONE
111195, 49.22, 50.00, 11.98, 0.88, RUN, NONE
111206, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111215, 47.66, 50.00, 11.93, 0.81, RUN, NONE
111225, 47.27, 50.00, 11.93, 1.16, RUN, NONE
111235, 47.27, 50.00, 11.96, 0.72, RUN, NONE
111245, 47.66, 50.00, 11.93, 0.81, RUN, NONE
111256, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111265, 47.27, 50.00, 11.98, 0.78, RUN, NONE
111277, 47.27, 50.00, 11.96, 0.88, RUN, NONE
111287, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111296, 47.27, 50.00, 11.93, 0.75, RUN, NONE
111307, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111316, 47.27, 50.00, 11.96, 0.81, RUN, NONE
111327, 47.27, 50.00, 12.06, 0.66, RUN, NONE
111336, 47.66, 50.00, 11.93, 1.31, RUN, NONE
111346, 47.27, 50.00, 11.93, 0.72, RUN, NONE
111357, 47.27, 50.00, 11.93, 0.72, RUN, NONE
111366, 47.27, 50.00, 11.96, 0.88, RUN, NONE
111377, 48.83, 50.00, 11.93, 0.84, RUN, NONE
111386, 47.27, 50.00, 11.96, 0.81, RUN, NONE
111396, 47.66, 50.00, 11.96, 0.81, RUN, NONE
111406, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111416, 47.27, 50.00, 11.93, 0.72, RUN, NONE
111427, 47.27, 50.00, 11.98, 0.78, RUN, NONE
111436, 47.66, 50.00, 11.93, 0.69, RUN, NONE
111448, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111457, 47.27, 50.00, 12.11, 0.69, RUN, NONE
111467, 47.27, 50.00, 11.96, 0.78, RUN, NONE
111478, 47.27, 50.00, 11.90, 0.72, RUN, NONE
111488, 47.66, 50.00, 11.93, 0.75, RUN, NONE
111498, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111507, 50.00, 50.00, 11.93, 0.84, RUN, NONE
111517, 47.66, 50.00, 11.90, 1.28, RUN, NONE
111528, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111537, 47.27, 50.00, 11.96, 0.81, RUN, NONE
111548, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111557, 47.66, 50.00, 11.93, 0.78, RUN, NONE
111567, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111577, 47.66, 50.00, 11.93, 1.03, RUN, NONE
111587, 47.27, 50.00, 11.93, 0.88, RUN, NONE
111598, 47.27, 50.00, 11.96, 0.69, RUN, NONE
111607, 47.66, 50.00, 11.96, 1.28, RUN, NONE
111618, 47.27, 50.00, 11.93, 0.84, RUN, NONE
111627, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111637, 47.27, 50.00, 11.96, 0.84, RUN, NONE
111648, 47.66, 50.00, 11.93, 0.84, RUN, NONE
111657, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111668, 47.27, 50.00, 11.96, 0.78, RUN, NONE
111677, 47.66, 50.00, 11.93, 0.69, RUN, NONE
111687, 47.27, 50.00, 11.96, 0.75, RUN, NONE
111698, 47.27, 51.00, 11.98, 0.72, RUN, NONE
111707, 49.61, 50.00, 11.96, 0.88, RUN, NONE
111718, 47.66, 50.00, 12.01, 1.12, RUN, NONE
111727, 49.61, 50.00, 11.96, 0.84, RUN, NONE
111738, 47.27, 50.00, 11.93, 1.25, RUN, NONE
111747, 47.27, 50.00, 11.96, 0.75, RUN, NONE
111758, 47.66, 49.00, 11.90, 0.78, RUN, NONE
111767, 47.66, 50.00, 12.01, 0.72, RUN, NONE
111777, 47.27, 50.00, 11.88, 0.81, RUN, NONE
111789, 47.66, 50.00, 11.96, 0.78, RUN, NONE
111798, 47.27, 50.00, 11.93, 0.78, RUN, NONE
111808, 47.66, 50.00, 11.93, 0.81, RUN, NONE
111819, 47.27, 50.00, 11.96, 0.78, RUN, NONE
111828, 47.66, 50.00, 11.96, 0.78, RUN, NONE
111839, 47.27, 50.00, 12.09, 0.63, RUN, NONE
111848, 50.00, 50.00, 11.90, 1.22, RUN, NONE
111858, 47.66, 50.00, 11.93, 0.66, RUN, NONE
111869, 47.66, 50.00, 11.96, 0.75, RUN, NONE
111878, 47.66, 50.00, 11.98, 0.84, RUN, NONE
111889, 49.22, 50.00, 11.93, 0.84, RUN, NONE
111898, 47.27, 51.00, 11.98, 0.81, RUN, NONE
111908, 47.66, 50.00, 11.93, 0.84, RUN, NONE
111918, 47.27, 50.00, 11.93, 0.81, RUN, NONE
111928, 47.66, 50.00, 11.90, 0.72, RUN, NONE
111939, 47.66, 50.00, 11.96, 0.66, RUN, NONE
111948, 47.66, 50.00, 12.03, 0.66, RUN, NONE
111960, 47.66, 50.00, 11.96, 0.78, RUN, NONE
111969, 47.66, 50.00, 12.01, 0.63, RUN, NONE
111979, 47.66, 50.00, 11.96, 0.75, RUN, NONE
111990, 47.66, 50.00, 11.93, 0.84, RUN, NONE
112000, 47.27, 50.00, 11.93, 0.75, RUN, NONE
112010, 47.66, 50.00, 11.96, 0.84, RUN, NONE
112019, 47.66, 50.00, 11.96, 0.84, RUN, NONE
112029, 47.66, 50.00, 11.93, 1.28, RUN, NONE
112040, 47.66, 50.00, 12.11, 0.91, RUN, NONE
112049, 47.27, 50.00, 11.96, 0.81, RUN, NONE
112060, 47.27, 50.00, 11.98, 0.81, RUN, NONE
112069, 47.66, 50.00, 11.98, 0.78, RUN, NONE
112080, 47.66, 50.00, 11.98, 0.81, RUN, NONE
112089, 47.66, 50.00, 11.96, 0.97, RUN, NONE
112099, 47.27, 50.00, 11.93, 0.72, RUN, NONE
112110, 47.66, 50.00, 12.01, 0.75, RUN, NONE
112119, 47.27, 50.00, 11.90, 1.00, RUN, NONE
112130, 47.66, 50.00, 11.96, 0.84, RUN, NONE
112139, 47.27, 50.00, 11.96, 0.84, RUN, NONE
112149, 47.66, 50.00, 11.96, 0.84, RUN, NONE
112160, 47.66, 50.00, 11.93, 1.44, RUN, NONE
112169, 49.22, 50.00, 11.93, 0.78, RUN, NONE
112180, 47.27, 50.00, 11.93, 0.81, RUN, NONE
112189, 47.66, 50.00, 11.93, 0.66, RUN, NONE
112200, 47.66, 50.00, 11.98, 0.78, RUN, NONE
112210, 47.27, 50.00, 11.93, 0.75, RUN, NONE
112219, 49.61, 50.00, 11.98, 0.78, RUN, NONE
112230, 47.66, 50.00, 11.98, 0.81, RUN, NONE
112239, 47.66, 50.00, 11.96, 0.84, RUN, NONE
112250, 47.66, 50.00, 11.98, 1.22, RUN, NONE
112259, 47.66, 50.00, 11.93, 0.75, RUN, NONE
112270, 47.66, 50.00, 11.93, 0.78, RUN, NONE
112279, 47.27, 50.00, 12.01, 0.69, RUN, NONE
112289, 47.27, 50.00, 11.96, 0.81, RUN, NONE
112301, 47.66, 51.00, 11.98, 0.75, RUN, NONE
112310, 47.27, 50.00, 12.01, 0.78, RUN, NONE
112321, 47.27, 50.00, 11.93, 0.78, RUN, NONE
112331, 47.27, 50.00, 11.90, 0.78, RUN, NONE
112340, 47.27, 50.00, 11.93, 0.81, RUN, NONE
112351, 47.66, 50.00, 12.03, 0.69, RUN, NONE
112360, 47.66, 50.00, 11.96, 1.22, RUN, NONE
112371, 47.66, 50.00, 12.06, 0.63, RUN, NONE
112380, 47.27, 50.00, 11.96, 1.22, RUN, NONE
112391, 47.66, 50.00, 11.98, 0.88, RUN, NONE
112401, 49.22, 50.00, 11.98, 1.44, RUN, NONE
112410, 48.44, 51.00, 11.96, 0.75, RUN, NONE
112421, 49.22, 50.00, 11.96, 0.84, RUN, NONE
112430, 47.66, 50.00, 11.96, 0.78, RUN, NONE
112441, 47.66, 50.00, 11.96, 0.75, RUN, NONE
112451, 47.27, 51.00, 11.98, 0.72, RUN, NONE
112460, 47.66, 50.00, 11.98, 0.66, RUN, NONE
112472, 47.66, 50.00, 11.98, 0.84, RUN, NONE
112481, 47.66, 50.00, 12.03, 0.66, RUN, NONE
112492, 47.66, 50.00, 11.96, 0.78, RUN, NONE
112502, 47.27, 51.00, 11.98, 0.72, RUN, NONE
112512, 47.27, 50.00, 11.98, 0.78, RUN, NONE
112522, 46.88, 50.00, 12.09, 1.03, RUN, NONE
112531, 50.00, 50.00, 11.90, 0.81, RUN, NONE
112542, 47.66, 50.00, 11.96, 1.19, RUN, NONE
112551, 49.22, 50.00, 11.98, 0.81, RUN, NONE
112562, 47.27, 50.00, 11.90, 0.84, RUN, NONE
112571, 47.66, 50.00, 12.01, 0.78, RUN, NONE
112581, 47.27, 50.00, 11.96, 0.81, RUN, NONE
112592, 47.66, 50.00, 11.98, 0.84, RUN, NONE
112601, 47.66, 50.00, 11.96, 1.31, RUN, NONE
112612, 47.66, 50.00, 11.98, 0.63, RUN, NONE
112621, 47.66, 50.00, 11.98, 1.22, RUN, NONE
112632, 47.27, 50.00, 11.96, 0.59, RUN, NONE
112641, 47.66, 50.00, 11.98, 0.81, RUN, NONE
112652, 47.66, 51.00, 11.96, 0.84, RUN, NONE
112662, 47.27, 50.00, 11.96, 0.84, RUN, NONE
112671, 47.66, 51.00, 11.98, 0.81, RUN, NONE
112683, 48.83, 50.00, 11.96, 0.84, RUN, NONE
112691, 47.66, 50.00, 11.98, 0.66, RUN, NONE
112702, 47.66, 50.00, 11.98, 0.75, RUN, NONE
112711, 47.66, 50.00, 12.01, 0.84, RUN, NONE
112721, 47.27, 51.00, 11.98, 0.78, RUN, NONE
112731, 47.66, 50.00, 11.93, 0.84, RUN, NONE
112741, 49.22, 50.00, 11.98, 0.81, RUN, NONE
112752, 47.66, 50.00, 11.96, 1.22, RUN, NONE
112761, 49.22, 51.00, 11.96, 0.84, RUN, NONE
112772, 47.27, 50.00, 11.98, 0.84, RUN, NONE
112781, 47.27, 50.00, 11.98, 0.69, RUN, NONE
112792, 47.66, 50.00, 11.98, 0.78, RUN, NONE
112802, 47.66, 50.00, 11.96, 0.81, RUN, NONE
112812, 47.66, 50.00, 11.93, 0.78, RUN, NONE
112823, 47.66, 50.00, 11.98, 0.84, RUN, NONE
112832, 47.27, 50.00, 11.96, 0.78, RUN, NONE
112842, 47.27, 50.00, 12.01, 0.81, RUN, NONE
112854, 47.27, 51.00, 11.96, 0.78, RUN, NONE
112862, 49.22, 50.00, 11.93, 1.12, RUN, NONE
112873, 47.66, 50.00, 12.09, 0.63, RUN, NONE
112882, 48.05, 51.00, 11.96, 1.19, RUN, NONE
112892, 47.66, 50.00, 11.93, 0.66, RUN, NONE
112902, 47.27, 50.00, 11.98, 0.75, RUN, NONE
112912, 47.66, 51.00, 11.96, 0.81, RUN, NONE
112923, 47.27, 50.00, 11.98, 0.81, RUN, NONE
112932, 47.66, 51.00, 11.96, 0.81, RUN, NONE
112943, 47.66, 50.00, 11.98, 0.81, RUN, NONE
112952, 47.66, 50.00, 11.98, 0.81, RUN, NONE
112962, 47.27, 51.00, 11.96, 0.72, RUN, NONE
112973, 47.27, 50.00, 12.03, 0.66, RUN, NONE
112983, 47.66, 51.00, 12.03, 0.66, RUN, NONE
112994, 47.27, 50.00, 11.96, 0.81, RUN, NONE
113003, 47.27, 50.00, 11.98, 0.59, RUN, NONE
113013, 47.66, 50.00, 11.98, 0.78, RUN, NONE
113025, 47.66, 50.00, 11.98, 0.72, RUN, NONE
113033, 50.00, 50.00, 11.93, 0.75, RUN, NONE
113044, 47.27, 51.00, 12.01, 0.84, RUN, NONE
113053, 48.05, 50.00, 11.96, 0.84, RUN, NONE
113063, 47.27, 50.00, 11.96, 1.34, RUN, NONE
113073, 47.27, 50.00, 11.98, 0.75, RUN, NONE
113083, 47.66, 50.00, 11.98, 0.81, RUN, NONE
113094, 47.66, 51.00, 11.98, 0.81, RUN, NONE
113103, 47.66, 50.00, 11.98, 0.84, RUN, NONE
113114, 47.27, 50.00, 12.06, 0.72, RUN, NONE
113123, 49.61, 50.00, 11.98, 1.31, RUN, NONE
113134, 47.66, 50.00, 11.98, 0.66, RUN, NONE
113143, 47.66, 51.00, 11.96, 1.03, RUN, NONE
113154, 47.66, 50.00, 11.96, 0.84, RUN, NONE
113163, 47.66, 50.00, 11.93, 0.81, RUN, NONE
113173, 47.66, 51.00, 11.98, 0.78, RUN, NONE
113184, 49.22, 50.00, 11.98, 0.75, RUN, NONE
113193, 47.66, 51.00, 11.98, 0.84, RUN, NONE
113204, 47.66, 50.00, 11.96, 0.78, RUN, NONE
113213, 47.66, 50.00, 11.96, 0.66, RUN, NONE
113224, 47.27, 50.00, 11.98, 0.81, RUN, NONE
113233, 47.66, 50.00, 11.96, 0.72, RUN, NONE
113244, 48.05, 51.00, 12.01, 0.75, RUN, NONE
113253, 47.27, 50.00, 11.96, 0.84, RUN, NONE
113263, 49.22, 50.00, 11.96, 0.81, RUN, NONE
113274, 47.66, 50.00, 11.96, 1.19, RUN, NONE
113283, 47.27, 50.00, 11.98, 0.78, RUN, NONE
113294, 47.27, 51.00, 11.96, 0.84, RUN, NONE
113303, 47.66, 51.00, 11.96, 0.72, RUN, NONE
113314, 47.66, 50.00, 11.96, 0.81, RUN, NONE
113325, 47.66, 51.00, 12.01, 0.81, RUN, NONE
113334, 47.66, 51.00, 11.98, 0.78, RUN, NONE
113345, 47.27, 51.00, 11.96, 0.84, RUN, NONE
113354, 47.66, 50.00, 11.98, 0.78, RUN, NONE
113366, 47.27, 50.00, 11.93, 0.84, RUN, NONE
113374, 48.05, 50.00, 11.98, 0.75, RUN, NONE
113384, 47.27, 50.00, 11.93, 0.91, RUN, NONE
113395, 47.27, 50.00, 12.01, 0.72, RUN, NONE
113404, 47.66, 50.00, 11.96, 1.28, RUN, NONE
113415, 47.66, 51.00, 11.98, 1.00, RUN, NONE
113424, 47.66, 50.00, 11.96, 0.84, RUN, NONE
113435, 47.66, 50.00, 11.96, 0.88, RUN, NONE
113444, 47.27, 51.00, 11.98, 0.81, RUN, NONE
113455, 47.27, 51.00, 11.98, 0.69, RUN, NONE
113464, 47.66, 51.00, 11.98, 1.09, RUN, NONE
113474, 47.66, 51.00, 11.96, 0.69, RUN, NONE
113485, 47.27, 51.00, 11.98, 0.63, RUN, NONE
113495, 47.66, 51.00, 12.03, 0.63, RUN, NONE
113506, 47.27, 51.00, 11.98, 0.78, RUN, NONE
113515, 47.66, 51.00, 12.03, 0.59, RUN, NONE
113526, 47.27, 50.00, 11.96, 0.81, RUN, NONE
113537, 47.27, 50.00, 11.96, 0.81, RUN, NONE
113545, 48.05, 51.00, 11.98, 0.88, RUN, NONE
113556, 47.66, 50.00, 12.03, 1.09, RUN, NONE
113565, 50.00, 51.00, 11.96, 0.81, RUN, NONE
113576, 47.27, 51.00, 11.98, 1.19, RUN, NONE
113585, 47.27, 51.00, 11.98, 0.78, RUN, NONE
113596, 47.66, 51.00, 11.98, 0.81, RUN, NONE
113605, 47.66, 50.00, 11.98, 0.78, RUN, NONE
113616, 47.66, 50.00, 11.96, 0.84, RUN, NONE
113625, 48.83, 50.00, 11.96, 0.75, RUN, NONE
113635, 47.66, 51.00, 11.96, 1.06, RUN, NONE
113646, 47.27, 50.00, 11.96, 0.88, RUN, NONE
113655, 47.66, 51.00, 11.96, 1.19, RUN, NONE
113666, 47.27, 51.00, 12.01, 0.91, RUN, NONE
113675, 47.66, 50.00, 11.96, 0.81, RUN, NONE
113686, 47.66, 51.00, 11.98, 0.84, RUN, NONE
113695, 47.27, 51.00, 11.96, 0.84, RUN, NONE
113705, 47.27, 51.00, 11.96, 0.81, RUN, NONE
113715, 47.66, 51.00, 11.93, 1.22, RUN, NONE
113725, 47.27, 51.00, 12.09, 0.66, RUN, NONE
113736, 47.66, 51.00, 11.98, 0.78, RUN, NONE
113745, 47.27, 51.00, 11.98, 0.72, RUN, NONE
